I0,I1,I2,I3,I4,I5,I6
211873.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211883.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211893.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211903.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211913.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211923.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211933.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211943.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211953.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211963.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211973.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211983.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211993.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212003.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212013.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212023.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212033.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212043.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212053.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212063.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212073.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212083.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212093.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212103.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212113.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212123.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212133.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212143.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212153.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212163.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212173.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212183.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212193.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212203.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212213.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212223.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212233.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212243.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212253.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
