Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
169489327,00000326,false,Rx,0,8,34,00,F2,0A,D8,12,32,00,
169522515,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169522548,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169539500,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169539523,00000326,false,Rx,0,8,33,00,DA,0B,90,12,32,00,
169572715,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169572732,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169589527,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169589696,00000326,false,Rx,0,8,32,00,BE,0C,90,12,32,00,
169622337,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169622474,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169639252,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169639620,00000326,false,Rx,0,8,30,00,9E,0D,D8,12,32,00,
169672387,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169672480,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169689436,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169689461,00000326,false,Rx,0,8,30,00,79,0E,20,13,32,00,
169722363,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169722477,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169739394,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169739412,00000326,false,Rx,0,8,30,00,56,0F,68,13,32,00,
169772513,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169773900,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169789233,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169789344,00000326,false,Rx,0,8,32,00,3B,10,D8,12,32,00,
169823488,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169823498,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169842242,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169842255,00000326,false,Rx,0,8,33,00,1F,11,90,12,32,00,
169872458,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169872560,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169892826,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169892846,00000326,false,Rx,0,8,30,00,FE,11,20,13,32,00,
169922317,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169922432,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169939194,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169945241,00000326,false,Rx,0,8,2F,00,D8,12,68,13,32,00,
169972325,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169972537,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
169989197,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
169989275,00000326,false,Rx,0,8,2F,00,AF,13,F8,13,32,00,
170022262,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170022431,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170045056,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170045078,00000326,false,Rx,0,8,32,00,8D,14,F8,13,32,00,
170072186,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170072426,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170089088,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170089326,00000326,false,Rx,0,8,33,00,71,15,B0,13,32,00,
170122267,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170122441,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170139902,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170139922,00000326,false,Rx,0,8,34,00,5B,16,20,13,32,00,
170172183,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170172415,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170189125,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170189335,00000326,false,Rx,0,8,33,00,45,17,90,12,32,00,
170222255,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170222411,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170239138,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170239329,00000326,false,Rx,0,8,32,00,27,18,D8,12,32,00,
170272439,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170272529,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170289155,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170289346,00000326,false,Rx,0,8,30,00,07,19,D8,12,32,00,
170322239,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170322461,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170339417,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170339530,00000326,false,Rx,0,8,30,00,E4,19,20,13,32,00,
170372259,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170372379,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170389329,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170389374,00000326,false,Rx,0,8,32,00,C7,1A,D8,12,32,00,
170423987,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170428275,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170439151,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170439339,00000326,false,Rx,0,8,32,00,B0,1B,90,12,32,00,
170472260,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170472375,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170489251,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170489346,00000326,false,Rx,0,8,33,00,98,1C,00,12,32,00,
170522254,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170522371,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170539208,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170539403,00000326,false,Rx,0,8,32,00,7D,1D,00,12,32,00,
170572238,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170572390,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170589195,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170589299,00000326,false,Rx,0,8,30,00,5A,1E,48,12,32,00,
170622344,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170622433,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170639119,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170639320,00000326,false,Rx,0,8,30,00,39,1F,48,12,32,00,
170672307,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170672424,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170689303,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170689334,00000326,false,Rx,0,8,30,00,16,20,90,12,32,00,
170722251,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170722397,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170739712,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170739729,00000326,false,Rx,0,8,35,00,F8,20,B8,11,32,00,
170772407,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170772425,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170789228,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170789280,00000326,false,Rx,0,8,32,00,D8,21,48,12,32,00,
170822419,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170822636,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170839312,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170839712,00000326,false,Rx,0,8,32,00,B8,22,90,12,32,00,
170872365,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170872407,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170889523,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170889539,00000326,false,Rx,0,8,34,00,97,23,48,12,32,00,
170922255,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170922419,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170939105,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170939303,00000326,false,Rx,0,8,30,00,6F,24,20,13,32,00,
170972403,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170972528,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
170989193,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
170989415,00000326,false,Rx,0,8,30,00,46,25,B0,13,32,00,
171022307,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171022426,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171039266,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171039387,00000326,false,Rx,0,8,30,00,24,26,F8,13,32,00,
171072413,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171072459,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171089294,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171090887,00000326,false,Rx,0,8,34,00,07,27,68,13,32,00,
171122323,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171122343,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171139402,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171139421,00000326,false,Rx,0,8,33,00,EE,27,20,13,32,00,
171172151,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171172529,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171189108,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171189287,00000326,false,Rx,0,8,32,00,D4,28,20,13,32,00,
171222255,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171222418,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171239231,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171239343,00000326,false,Rx,0,8,32,00,B2,29,20,13,32,00,
171272543,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171272563,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171289242,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171289323,00000326,false,Rx,0,8,32,00,90,2A,68,13,32,00,
171323417,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171323949,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171339142,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171339410,00000326,false,Rx,0,8,33,00,76,2B,D8,12,32,00,
171372244,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171372403,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171389949,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171390061,00000326,false,Rx,0,8,34,00,5B,2C,90,12,32,00,
171422416,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171423227,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171439164,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171439329,00000326,false,Rx,0,8,34,00,44,2D,48,12,32,00,
171472228,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171472472,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171489244,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171489299,00000326,false,Rx,0,8,33,00,2B,2E,00,12,32,00,
171522268,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171522498,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171539151,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171539410,00000326,false,Rx,0,8,2F,00,08,2F,90,12,32,00,
171572265,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171572400,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171589169,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171589388,00000326,false,Rx,0,8,2F,00,E5,2F,D8,12,32,00,
171622225,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171622456,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171639364,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171639424,00000326,false,Rx,0,8,30,00,C2,30,D8,12,32,00,
171672227,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171672455,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171689367,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171689481,00000326,false,Rx,0,8,36,00,A7,31,00,12,32,00,
171722492,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171722554,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171739189,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171739268,00000326,false,Rx,0,8,33,00,8C,32,48,12,32,00,
171772288,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171772409,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171789068,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171789321,00000326,false,Rx,0,8,33,00,6F,33,00,12,32,00,
171822690,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171822706,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171839062,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171839268,00000326,false,Rx,0,8,30,00,4A,34,D8,12,32,00,
171872258,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171872328,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171889149,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171889406,00000326,false,Rx,0,8,2F,00,23,35,68,13,32,00,
171922254,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171922415,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171939141,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171939329,00000326,false,Rx,0,8,30,00,FB,35,B0,13,32,00,
171972230,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171972365,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
171989427,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
171989522,00000326,false,Rx,0,8,32,00,DD,36,68,13,32,00,
172022385,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172022405,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172039166,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172039340,00000326,false,Rx,0,8,34,00,C3,37,D8,12,32,00,
172072473,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172072560,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172089196,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172089242,00000326,false,Rx,0,8,34,00,AC,38,90,12,32,00,
172122332,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172122722,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172139082,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172139217,00000326,false,Rx,0,8,32,00,91,39,90,12,32,00,
172172366,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172172414,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172189527,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172191160,00000326,false,Rx,0,8,30,00,74,3A,90,12,32,00,
172222269,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172223497,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172239033,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172239185,00000326,false,Rx,0,8,30,00,51,3B,D8,12,32,00,
172272165,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172272418,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172289120,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172289336,00000326,false,Rx,0,8,33,00,33,3C,48,12,32,00,
172326547,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172326577,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172339300,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172339521,00000326,false,Rx,0,8,34,00,1A,3D,00,12,32,00,
172372307,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172372529,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172389066,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172389199,00000326,false,Rx,0,8,33,00,06,3E,70,11,32,00,
172422829,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172422851,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172439021,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172439185,00000326,false,Rx,0,8,30,00,E8,3E,B8,11,32,00,
172472181,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172472481,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172489115,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172489255,00000326,false,Rx,0,8,30,00,C7,3F,B8,11,32,00,
172522269,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172522381,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172539378,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172539590,00000326,false,Rx,0,8,35,00,A7,40,28,11,32,00,
172572277,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172572351,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172589117,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172589257,00000326,false,Rx,0,8,30,00,83,41,48,12,32,00,
172622155,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172622338,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172639159,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172639293,00000326,false,Rx,0,8,32,00,65,42,00,12,32,00,
172672144,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172672399,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172689254,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172689360,00000326,false,Rx,0,8,32,00,48,43,B8,11,32,00,
172722383,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172722453,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172739103,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172739374,00000326,false,Rx,0,8,30,00,2B,44,00,12,32,00,
172772357,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172772373,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172789177,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172789335,00000326,false,Rx,0,8,2E,00,04,45,90,12,32,00,
172822477,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172822536,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172839077,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172839205,00000326,false,Rx,0,8,2E,00,DD,45,20,13,32,00,
172872191,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172872348,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172889307,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172889347,00000326,false,Rx,0,8,30,00,B7,46,20,13,32,00,
172922206,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172922408,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172939256,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172939329,00000326,false,Rx,0,8,35,00,98,47,90,12,32,00,
172973022,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172973032,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
172989195,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
172989244,00000326,false,Rx,0,8,33,00,7B,48,D8,12,32,00,
173022297,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173022354,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173039216,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173039470,00000326,false,Rx,0,8,32,00,5E,49,D8,12,32,00,
173072368,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173073228,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173089079,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173089482,00000326,false,Rx,0,8,32,00,3C,4A,D8,12,32,00,
173122418,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173122470,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173139065,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173139421,00000326,false,Rx,0,8,30,00,1A,4B,68,13,32,00,
173172433,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173172462,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173189097,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173189841,00000326,false,Rx,0,8,32,00,F5,4B,68,13,32,00,
173222261,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173222375,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173239130,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173239403,00000326,false,Rx,0,8,33,00,D6,4C,68,13,32,00,
173272164,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173272461,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173289480,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173289526,00000326,false,Rx,0,8,33,00,C0,4D,D8,12,32,00,
173322171,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173322310,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173339070,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173339780,00000326,false,Rx,0,8,34,00,AB,4E,00,12,32,00,
173372120,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173372310,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173389303,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173389436,00000326,false,Rx,0,8,33,00,93,4F,00,12,32,00,
173423190,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173423209,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173439235,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173439286,00000326,false,Rx,0,8,30,00,74,50,48,12,32,00,
173472376,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173472679,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173489469,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173489520,00000326,false,Rx,0,8,30,00,52,51,48,12,32,00,
173522224,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173522403,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173539138,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173539324,00000326,false,Rx,0,8,32,00,2C,52,90,12,32,00,
173572375,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173572396,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173589068,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173589206,00000326,false,Rx,0,8,30,00,0A,53,D8,12,32,00,
173622242,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173622406,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173639067,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173639191,00000326,false,Rx,0,8,32,00,F1,53,90,12,32,00,
173672182,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173672348,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173689042,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173689341,00000326,false,Rx,0,8,33,00,D6,54,00,12,32,00,
173722228,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173722296,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173739164,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173739300,00000326,false,Rx,0,8,30,00,B5,55,90,12,32,00,
173772245,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173772313,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173789123,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173789233,00000326,false,Rx,0,8,2F,00,90,56,D8,12,32,00,
173822112,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173822367,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173839065,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173839190,00000326,false,Rx,0,8,2F,00,65,57,B0,13,32,00,
173872141,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173872338,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173889171,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173889192,00000326,false,Rx,0,8,30,00,43,58,B0,13,32,00,
173922255,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173922302,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173939774,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173939821,00000326,false,Rx,0,8,33,00,25,59,20,13,32,00,
173972367,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173972379,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
173989103,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
173989283,00000326,false,Rx,0,8,33,00,0D,5A,D8,12,32,00,
174022187,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174022314,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174039197,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
174039224,00000326,false,Rx,0,8,33,00,F4,5A,90,12,32,00,
174072351,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174072797,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174089138,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
174089249,00000326,false,Rx,0,8,33,00,D6,5B,90,12,32,00,
174122229,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174122478,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174139366,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
174139382,00000326,false,Rx,0,8,30,00,B7,5C,D8,12,32,00,
174172153,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174172293,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174189134,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
174189305,00000326,false,Rx,0,8,33,00,99,5D,48,12,32,00,
174222333,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174222459,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
174239019,00000325,false,Rx,0,8,00,00,64,D1,00,00,00,00,
174239193,00000326,false,Rx,0,8,33,00,82,5E,00,12,32,00,
