I0,I1,I2,I3,I4,I5,I6,I7,I8
225823.000,15.000,867478.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225833.000,14.000,867492.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225843.000,15.000,867507.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225853.000,14.000,867521.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225863.000,15.000,867536.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225873.000,15.000,867551.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225883.000,14.000,867565.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225893.000,14.000,867579.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225903.000,15.000,867594.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225913.000,15.000,867609.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225923.000,14.000,867623.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225933.000,15.000,867638.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225943.000,15.000,867653.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225953.000,14.000,867667.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225963.000,14.000,867681.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225973.000,14.000,867695.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225983.000,15.000,867710.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225993.000,14.000,867724.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226003.000,15.000,867739.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226013.000,14.000,867753.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226023.000,14.000,867767.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226033.000,15.000,867782.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226043.000,14.000,867796.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226053.000,14.000,867810.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226063.000,15.000,867825.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226073.000,14.000,867839.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226083.000,14.000,867853.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226093.000,14.000,867867.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226103.000,15.000,867882.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226113.000,15.000,867897.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226123.000,14.000,867911.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226133.000,14.000,867925.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226143.000,14.000,867939.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226153.000,15.000,867954.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226163.000,14.000,867968.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226173.000,14.000,867982.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226183.000,15.000,867997.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226193.000,13.000,868010.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226203.000,15.000,868025.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226213.000,14.000,868039.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226223.000,15.000,868054.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226233.000,14.000,868068.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226243.000,14.000,868082.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226253.000,15.000,868097.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226263.000,14.000,868111.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226273.000,14.000,868125.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226283.000,14.000,868139.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226293.000,15.000,868154.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226303.000,15.000,868169.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226313.000,14.000,868183.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226323.000,14.000,868197.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226333.000,14.000,868211.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226343.000,15.000,868226.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226353.000,14.000,868240.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226363.000,14.000,868254.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226373.000,15.000,868269.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226383.000,15.000,868284.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226393.000,14.000,868298.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226403.000,15.000,868313.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226413.000,14.000,868327.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226423.000,15.000,868342.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226433.000,15.000,868357.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226443.000,14.000,868371.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226453.000,15.000,868386.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226463.000,15.000,868401.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226473.000,14.000,868415.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226483.000,14.000,868429.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226493.000,15.000,868444.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226503.000,15.000,868459.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226513.000,14.000,868473.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226523.000,14.000,868487.000,16.000,5184.000,0.000,-2.000,0.000,0.000
