I0,I1,I2,I3,I4,I5,I6,I7,I8
55334.000,-12.000,25929.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55344.000,-12.000,25917.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55354.000,-11.000,25906.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55364.000,-12.000,25894.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55374.000,-11.000,25883.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55384.000,-12.000,25871.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55394.000,-12.000,25859.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55404.000,-11.000,25848.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55414.000,-11.000,25837.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55424.000,-12.000,25825.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55434.000,-12.000,25813.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55444.000,-12.000,25801.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55454.000,-12.000,25789.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55464.000,-12.000,25777.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55474.000,-11.000,25766.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55484.000,-12.000,25754.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55494.000,-12.000,25742.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55504.000,-12.000,25730.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55514.000,-12.000,25718.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55524.000,-12.000,25706.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55534.000,-12.000,25694.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55544.000,-12.000,25682.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55554.000,-12.000,25670.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55564.000,-13.000,25657.000,-20.000,3744.000,0.000,0.000,0.000,0.000
55574.000,-12.000,25645.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55584.000,-12.000,25633.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55594.000,-12.000,25621.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55604.000,-12.000,25609.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55614.000,-13.000,25596.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55624.000,-13.000,25583.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55634.000,-12.000,25571.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55644.000,-13.000,25558.000,-20.000,3672.000,0.000,0.000,0.000,0.000
55654.000,-12.000,25546.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55664.000,-13.000,25533.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55674.000,-12.000,25521.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55684.000,-12.000,25509.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55694.000,-13.000,25496.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55704.000,-13.000,25483.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55714.000,-12.000,25471.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55724.000,-13.000,25458.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55734.000,-12.000,25446.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55744.000,-12.000,25434.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55754.000,-13.000,25421.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55764.000,-12.000,25409.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55774.000,-12.000,25397.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55784.000,-14.000,25383.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55794.000,-12.000,25371.000,-20.000,3384.000,0.000,0.000,0.000,0.000
55804.000,-12.000,25359.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55814.000,-12.000,25347.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55824.000,-13.000,25334.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55834.000,-12.000,25322.000,-20.000,3384.000,0.000,0.000,0.000,0.000
55844.000,-11.000,25311.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55854.000,-12.000,25299.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55864.000,-13.000,25286.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55874.000,-11.000,25275.000,-20.000,3384.000,0.000,0.000,0.000,0.000
55884.000,-12.000,25263.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55894.000,-12.000,25251.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55904.000,-12.000,25239.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55914.000,-12.000,25227.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55924.000,-12.000,25215.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55934.000,-11.000,25204.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55944.000,-12.000,25192.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55954.000,-11.000,25181.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55964.000,-12.000,25169.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55974.000,-12.000,25157.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55984.000,-11.000,25146.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55994.000,-12.000,25134.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56004.000,-12.000,25122.000,-20.000,3528.000,0.000,0.000,0.000,0.000
56014.000,-11.000,25111.000,-20.000,3528.000,0.000,0.000,0.000,0.000
56024.000,-12.000,25099.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56034.000,-12.000,25087.000,-20.000,3528.000,0.000,0.000,0.000,0.000
56044.000,-10.000,25077.000,-20.000,3528.000,0.000,0.000,0.000,0.000
56054.000,-12.000,25065.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56064.000,-12.000,25053.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56074.000,-11.000,25042.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56084.000,-12.000,25030.000,-20.000,3672.000,0.000,0.000,0.000,0.000
56094.000,-11.000,25019.000,-20.000,3600.000,0.000,0.000,0.000,0.000
